"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Lrg1",-0.0968510697046501,10.0087515081786,-19.5987802873264,5.86760549725679e-84,9.53307148213938e-84,179.037771058547
"F5",-0.0834026160314956,9.99459173233899,-19.5826146828995,7.966440554154e-84,1.29220446944915e-83,178.701444421066
"Prg4",-0.0956275509473095,10.0058463852144,-19.5745825734098,9.27282453488998e-84,1.50288890354781e-83,178.575335616958
"Pnp",-0.179353302952125,10.2316369273896,-19.5460119715463,1.59070366713682e-83,2.57603832734708e-83,178.465473332453
"Casp4",-0.117678388273138,10.05190611108,-19.5389693538098,1.8168309769428e-83,2.93985594974564e-83,178.004312379823
"Piezo2",-0.108870952238656,10.0199687521889,-19.5325505752419,2.05073592171161e-83,3.31566034229848e-83,177.813820645557
"Nucb2",-0.16727043078639,10.1840665273866,-19.5022757223229,3.62882463346329e-83,5.86239843855136e-83,177.563555939755
"Gadd45a",-0.13076252159601,10.0513543466264,-19.4974819058663,3.97173105994553e-83,6.41118815164735e-83,177.222454888817
"Mt1",-0.31679568986735,10.986829175841,-19.4304536457826,1.40070353816514e-82,2.25919925510506e-82,176.797066951911
"Nox4",0.303350137531393,11.0127467771998,19.4224050760923,1.62912950283605e-82,2.62551088289452e-82,176.61947733126
"Scd1",-0.213031838214226,10.1877347223227,-19.415129386695,1.86742490162622e-82,3.00470619730687e-82,175.942329913416
"Plaur",-0.119445404290721,10.066793029341,-19.4181615042024,1.76415916989976e-82,2.84083602238286e-82,175.768701615655
"Crlf3",-0.13804806654891,10.0964648669179,-19.4116052573173,1.99504601096259e-82,3.20746947100094e-82,175.701306722679
"Rasd1",-0.1108873711428,10.0248169717095,-19.3945673609134,2.74591142728766e-82,4.41110269443801e-82,175.236186192603
"Sox9",-0.100873357437107,10.0133395880077,-19.3537833551881,5.89277592115733e-82,9.45870934375174e-82,174.450462744923
"Car4",-0.109693672793407,10.0156523156419,-19.3197448230062,1.11329352005828e-81,1.78555496400687e-81,173.820248621656
"Adam15",-0.191848525990602,10.2456577229166,-19.2565962291549,3.61406572590972e-81,5.79177199665019e-81,173.08023817517
"Mzb1",-0.0921884381289964,10.0043889731241,-19.23728353265,5.17707421797527e-81,8.2899507093279e-81,172.26416628412
"Ptprf",-0.119053916305623,10.0469244814926,-19.2226211919236,6.79972310494461e-81,1.08708602796876e-80,172.081674796747
"Nrn1",-0.0935523098490023,10.0050167695188,-19.2271078999091,6.25557639059088e-81,1.00089222249454e-80,172.075689389161
"Iglc1",-0.0918500268622005,10.0024209732405,-19.1683526000026,1.8621551271073e-80,2.97468870144936e-80,170.982711199143
"Apbb2",-0.179450796197957,10.1999621381323,-19.1152872040397,4.97433428991074e-80,7.92722596001712e-80,170.385680386937
"Baz1a",-0.117054113105098,10.0630651989904,-19.1281926319451,3.91794277320217e-80,6.25369955818383e-80,170.371468242089
"Sept1",-0.113873548901822,10.0591746193707,-19.1251864367337,4.14204102722826e-80,6.60612604023646e-80,170.30762768751
"Nav1",-0.231617330231499,10.3751697802336,-19.0915512766458,7.71348708115787e-80,1.22826227406972e-79,170.205529247486
"Tut7",-0.210135271421011,10.2750361037243,-19.0906588517797,7.84168717468691e-80,1.24768292357787e-79,170.060637730849
"Slc9a3r2",-0.168162828922616,10.163087546477,-19.0680313784799,1.19073949939478e-79,1.89306756660538e-79,169.444130012087
"Ntn4",-0.177437316296107,10.2074739136239,-19.0625096700313,1.31842305741547e-79,2.09439723179582e-79,169.426960598763
"Capg",-0.163676262605025,10.1993722175698,-19.0537471574529,1.54964676237292e-79,2.4597567656713e-79,169.259813796307
"Zeb2",-0.237505999232429,10.4018980860824,-19.0109495740203,3.40851132635028e-79,5.40176121450124e-79,168.756273121768
"Aph1b",-0.127235818539047,10.0903539726906,-19.0362361381165,2.13986811423661e-79,3.39392246508583e-79,168.732531154001
"Col6a2",-0.268194971442925,10.5769837005601,-18.9812504859265,5.88444131250014e-79,9.29611581753576e-79,168.344914991801
"H2-T22",-0.158990795289938,10.1630940615514,-18.9945735478311,4.60644633240187e-79,7.28291910261166e-79,168.099568312643
"Lrrc8c",-0.153027957125893,10.1354957866321,-18.9946578443562,4.59931310407309e-79,7.27739415201439e-79,168.050030617609
"Fbln7",-0.130974836422713,10.0723028397334,-18.9972187893078,4.38777723644184e-79,6.94818248050964e-79,167.978354401445
"Ccdc80",-0.267154423973025,10.6304190837892,-18.9528980726232,9.90313806610683e-79,1.56324199938545e-78,167.854766575263
"Selenop",-0.307852372575951,11.0355487803306,-18.9444218265218,1.15690410947596e-78,1.82476988876334e-78,167.812737223931
"Rab43",-0.150000764352955,10.1224223882377,-18.9376944176169,1.30879068232176e-78,2.06271187127149e-78,166.983633422197
"H2-K1",-0.325116101759512,10.9772759470746,-18.8742004236553,4.18435718073049e-78,6.56884957728492e-78,166.522742839474
"Nfkbia",-0.246506166868535,10.4887073869205,-18.8802368084696,3.74721630567065e-78,5.891849537218e-78,166.443232895482
"Rel",-0.12911612490217,10.086245720325,-18.901239931994,2.5519045657444e-78,4.01874734762898e-78,166.254910615269
"Dbn1",-0.156349550569816,10.1534163399097,-18.8749214894961,4.12957441715476e-78,6.48794095389594e-78,165.889962356004
"Cxcl2",-0.125172225217399,10.0503089634951,-18.8810479513903,3.69205706125182e-78,5.80968853068736e-78,165.812324245183
"Plxna2",-0.14515510312042,10.1089940349522,-18.8473502918008,6.83293475218325e-78,1.07183290230325e-77,165.311648838675
"Junb",-0.345507187159404,10.9171032408272,-18.8043107138698,1.49767208197092e-77,2.34561015187302e-77,165.24082172854
"Ptprz1",0.292384929117913,10.6351305455548,18.7973669693237,1.69954733580705e-77,2.65969849109085e-77,164.993108979827
"Fos",-0.390129828578246,11.3300325208092,-18.7884469034029,1.99918283432092e-77,3.12616549541974e-77,164.99278083896
"Slamf9",-0.103608770140617,10.0362071944417,-18.8328948352968,8.89515387624653e-78,1.39422474549319e-77,164.904789068141
"Adipor2",-0.164827575295799,10.1861838986534,-18.7661289689393,3.00023504104751e-77,4.68786725163673e-77,163.975661247401
"Pecam1",-0.239865162383364,10.3273323291703,-18.6981878234847,1.02959851829759e-76,1.60749183184636e-76,162.965177357885
"Fli1",-0.143529892497497,10.1259110294362,-18.6936461646588,1.11789525428175e-76,1.74398635613378e-76,162.556214487018
"Mrc2",-0.161237336211784,10.1413662397826,-18.6513719267656,2.4022792029471e-76,3.74478441612953e-76,161.821133439211
"Kctd12b",-0.113411993459719,10.0533063784613,-18.6078592736057,5.27047640828321e-76,8.20946481040998e-76,160.87035399891
"Cd36",-0.203096969650769,10.1569283994457,-18.5837094964923,8.14542130669212e-76,1.26776985318165e-75,160.627378890909
"Klf2",-0.334417222809178,11.0401387383171,-18.5308576072171,2.10807210224885e-75,3.27594732284203e-75,160.330482887432
"Etl4",-0.133385954289064,10.0847420426343,-18.5515611583257,1.45292405479626e-75,2.25960195147164e-75,159.921656774348
"Lmo4",-0.182008582805118,10.2683235878957,-18.4828048360693,4.99356726974215e-75,7.7479709383121e-75,159.023278923656
"Trp53i11",-0.121280219116555,10.056874795627,-18.4955579941693,3.9728320151176e-75,6.1689938122944e-75,158.862563401073
"Galnt15",-0.17804729088339,10.2031048926236,-18.4722259772101,6.03589635596522e-75,9.35797884645771e-75,158.716574245573
"Mfge8",0.272160958967781,11.3775395715985,18.4212368752964,1.50298616017553e-74,2.32121414698924e-74,158.388530905071
"Mylip",-0.156050273943244,10.1643466454002,-18.4439732531875,1.00093645623184e-74,1.54943723874897e-74,158.14358102444
"Rpl13",0.123848703226431,12.5526570197242,18.408260419734,1.89507673087209e-74,2.92450112788903e-74,158.142263703452
"Tmed5",-0.176536973059068,10.2530705143123,-18.4271719134145,1.35172636026673e-74,2.0892215769192e-74,158.004366482831
"Rbp7",-0.127455945331022,10.0383303393479,-18.4449328486933,9.83899591454956e-75,1.52424413858243e-74,157.917994654522
"Fasn",-0.143964018342317,10.0824627378924,-18.4340495627049,1.19533338700897e-74,1.84893021965811e-74,157.816992840227
"Col5a2",-0.263016270148922,10.6106918424108,-18.3773420179192,3.29023844682533e-74,5.07361364198201e-74,157.466423845437
"Dach1",-0.0940764642603202,10.0104445237347,-18.3420894835239,6.16536198677027e-74,9.49978734479241e-74,156.0290219268
"Syne2",-0.236336171823808,10.3839081075238,-18.2460890567795,3.38999091615624e-73,5.21537064024038e-73,154.971032412095
"Pi15",0.289388245300772,10.9871614697922,18.2314317452959,4.39440777199305e-73,6.73988922084823e-73,154.9677453205
"Plp1",-0.094253839929463,10.0059881745429,-18.2759743303311,1.99593431012575e-73,3.07303204022441e-73,154.847734151691
"Hmgb2",-0.145653950617124,10.1601547582169,-18.2357904675573,4.06812618335141e-73,6.24424586853631e-73,154.44595989485
"Hoxa10",-0.113681991419833,10.0535566109457,-18.2405409324801,3.73997440360384e-73,5.74938417156625e-73,154.323323363048
"Cnp",-0.110066272257951,10.0593171864806,-18.2376820303194,3.93415497548286e-73,6.04324881026554e-73,154.288056990201
"Nck1",-0.158004900944173,10.1918549681333,-18.21533109527,5.84255909090984e-73,8.95411354928711e-73,154.14320626592
"Ace",-0.187388226272539,10.2646101995991,-18.1431256792755,2.08984331861633e-72,3.19792397645957e-72,152.989165873983
"Ccdc88c",-0.134826069897137,10.0860435355183,-18.1546744218182,1.70498682432923e-72,2.61100585655319e-72,152.877330100719
"Cdkn1a",-0.192535185891023,10.2458720410755,-18.1308035921507,2.5963773415883e-72,3.9699959351503e-72,152.744357432318
"Lamc1",-0.218461087197724,10.3886032997813,-18.1139867550351,3.49065542320195e-72,5.33331615462483e-72,152.648729578317
"Adamts2",-0.207402081242517,10.3074227849325,-18.1124850033859,3.58410060274211e-72,5.47190931716353e-72,152.519588748718
"Aqp7",-0.107264982140059,10.019794188365,-18.1034950683165,4.19801282677594e-72,6.40429111636299e-72,151.841158232536
"Rps12",-0.162957849977717,12.2471499518617,-18.020000268858,1.81654723956799e-71,2.76280948983725e-71,151.311827201579
"Sgcg",0.243236266745084,10.5391875953534,18.0237139983518,1.70218782399705e-71,2.5928222757e-71,151.187484022682
"Atad2",-0.125576466256705,10.0792960703205,-18.0238334862615,1.69863005085765e-71,2.58937507752691e-71,150.572940670005
"C1qc",-0.133891858679592,10.0658633798862,-18.0235452701708,1.70722439152275e-71,2.59851505559018e-71,150.544546274024
"Sbsn",-0.107736290873069,10.0418929126435,-17.9918234957708,2.97390088802681e-71,4.51960621280671e-71,149.938178853502
"Tnxb",-0.26881157902298,10.6010463461321,-17.9259025052072,9.39632566497271e-71,1.42368570681405e-70,149.529500895723
"Atp8a1",-0.127755537157077,10.0788539794463,-17.9498865347811,6.1855004635456e-71,9.39331885124617e-71,149.284040748448
"Jcad",-0.173049189677153,10.2272156738788,-17.9224842194474,9.9728549917811e-71,1.50875264626038e-70,149.074200918695
"Pdgfb",-0.128069073290767,10.0735687300857,-17.9381613832113,7.58882062319561e-71,1.15156610367156e-70,149.067625680631
"Cracr2b",-0.13511931525748,10.1228175593816,-17.9281198427365,9.04024238881725e-71,1.37077215903218e-70,148.991041149851
"Mrtfb",-0.143121435987682,10.128191697624,-17.9215837382722,1.01305129515251e-70,1.53144564648905e-70,148.887469506965
"Stc1",-0.102075439776968,10.025779048564,-17.9245239730982,9.62471903692523e-71,1.45718683375098e-70,148.732400164409
"Psmb10",-0.147724133730359,10.1810234614546,-17.9044943856227,1.36410556844779e-70,2.06058242967944e-70,148.689527560123
"mt-Co1",0.119175705806915,13.181031582605,17.8609475608167,2.90801235744711e-70,4.38283701197755e-70,148.504502706686
"Cox4i2",-0.0973447966030232,10.0165811242238,-17.9000985911392,1.47253974962976e-70,2.22270150887512e-70,148.288493877805
"Egr1",-0.338144286621926,10.9275982318324,-17.8425531325568,4.00163288137359e-70,6.02202088995273e-70,148.198800971977
"Hyal2",-0.127079579230253,10.1071322222167,-17.8751862231569,2.27083893615965e-70,3.42509643462994e-70,148.043107144572
"Errfi1",-0.237829235998083,10.4371957591793,-17.8371028115533,4.39836622108515e-70,6.61408454298519e-70,147.877130948996
"Cemip2",-0.154536270341321,10.1771804145388,-17.8535481396306,3.30660695197793e-70,4.97982974695471e-70,147.793357483321
"Stk38",-0.184781768522443,10.2282469783472,-17.8185095984404,6.07093274285891e-70,9.12236324997583e-70,147.286863945106
"Phlda3",-0.165153172588594,10.2036785851308,-17.7666928822254,1.48798180407345e-69,2.23420691302319e-69,146.35180378565
"Rrad",0.259849851660539,10.6166136749969,17.7161885290557,3.55681448550391e-69,5.3325554505306e-69,145.895259108113
"Plvap",-0.12353584727229,10.0898781107178,-17.7277316017649,2.91507470651952e-69,4.37370548615081e-69,145.465210476995
"Cd79b",-0.0861653315710917,10.0148612340359,-17.6410950294386,1.29398569901351e-68,1.93855535432735e-68,143.824613434831
"Fnbp1l",-0.128221987502046,10.1032374513111,-17.6215944226287,1.80806693322052e-68,2.70668702577922e-68,143.670193272779
"Pid1",-0.184170123507487,10.2200533688082,-17.5470449583502,6.47509180330293e-68,9.67876203782201e-68,142.619177717192
"Csrnp1",-0.12934371329963,10.1039522682239,-17.5549974587106,5.65261762313851e-68,8.4556733330419e-68,142.534802963367
"Lysmd2",-0.139665000361056,10.1609960868774,-17.5320316518143,8.36672327809401e-68,1.2496972782814e-67,142.258030191911
"Nr4a3",-0.12401015219085,10.0728940876229,-17.525427723479,9.3645973670909e-68,1.39770109956581e-67,141.969559982604
"Tgfbr2",-0.210971405077865,10.4063468826965,-17.4619692926325,2.75946352755706e-67,4.1155309881537e-67,141.428257256524
"Lipa",-0.142484699230756,10.1597231421418,-17.4604216359723,2.83303006093752e-67,4.22210143209764e-67,141.035558482519
"Htra3",-0.207090144140725,10.3346842134826,-17.4216688634828,5.47089936744869e-67,8.14700910530995e-67,140.662710700779
"Shisa5",-0.187685675741401,10.3483701744886,-17.4191074093392,5.71385119038305e-67,8.49643299685212e-67,140.637989655397
"Cyth1",-0.122570373965834,10.0911238829821,-17.4216269565938,5.47479011876829e-67,8.14700910530995e-67,140.248896871129
"Olfm1",-0.139572528157968,10.1476120464056,-17.3930823391044,8.88194813471086e-67,1.31975455196298e-66,139.870731292184
"Ppp1r15a",-0.180912332466933,10.2857145907238,-17.3663606893748,1.39616472566465e-66,2.07299885028159e-66,139.652867972934
"Col5a1",-0.250099578460908,10.6060616094476,-17.3151125612926,3.31792697079037e-66,4.91544736413388e-66,139.097498831222
"Lpar4",-0.10658024280364,10.0475937419993,-17.3369643489657,2.2945646242265e-66,3.40439855226484e-66,138.731672854212
"Pip4k2a",-0.134833944250301,10.1427362354165,-17.3160766749473,3.26440598638829e-66,4.83974201095373e-66,138.573587766704
"Rhob",-0.267168199986733,10.9292432567642,-17.2654148107162,7.66357995488148e-66,1.13450480457165e-65,138.37283668138
"Lmcd1",0.283185225411168,11.165811186755,17.247039563105,1.0437791378271e-65,1.54291077284124e-65,138.076190916708
"Dkk3",0.23665639721086,10.5661499584202,17.252685985888,9.49275770624572e-66,1.40425409855706e-65,138.014952103904
"Ptprj",-0.163331152364108,10.1929683269723,-17.2363995528378,1.24807691111708e-65,1.84217994260824e-65,137.320207822797
"Gan",-0.127805644738997,10.0935519737421,-17.2408451291321,1.15827192643252e-65,1.71088910846754e-65,137.209868286915
"Ugcg",-0.133361764717499,10.1218321124289,-17.2304417189153,1.37940542802276e-65,2.03452128026956e-65,137.092849390091
"Sox4",-0.136511627047216,10.1247015634363,-17.2127484554102,1.85629217288698e-65,2.73587645230211e-65,136.798124373124
"Git2",-0.164525988417292,10.1884099259691,-17.2023276306099,2.21074555224524e-65,3.25588446575145e-65,136.743367272028
"Fbln5",0.257364651076717,11.3946080279997,17.151557001078,5.17218397912853e-65,7.60615291048314e-65,136.508615791296
"Eln",0.269814858909029,11.8688200143827,17.1316884541861,7.20863475255124e-65,1.05776005173166e-64,136.182841699944
"Metrnl",-0.141688675843485,10.1796644745386,-17.1668389518228,4.00563872566898e-65,5.8949797287255e-65,136.138329894733
"Tmod3",-0.187411433788217,10.3271501415192,-17.1512094311701,5.20232526217743e-65,7.64485710826954e-65,136.112844725034
"Cfh",-0.312360658565385,10.8984723315242,-17.1232388765768,8.30082411729939e-65,1.21712963596765e-64,135.993844221423
"Fxyd5",-0.181236873795225,10.3113386431132,-17.1391359975088,6.36542127936556e-65,9.34716781110949e-65,135.892299207315
"Syne1",-0.249495958446637,10.6151236336012,-17.106170073154,1.10357379756518e-64,1.61577422776747e-64,135.610243417221
"Cebpd",-0.201157441393999,10.369687180065,-17.1022940461117,1.17725594496999e-64,1.72239348203363e-64,135.351600211581
"Zc3hav1",-0.13673672864139,10.1538008812437,-17.1069685314016,1.08897609182435e-64,1.59556936531041e-64,135.094287634604
"Cpd",-0.188882753211699,10.3099729980495,-17.0904881067345,1.43327900901959e-64,2.09543714768946e-64,135.078330046277
"Ppp3ca",-0.18842119683012,10.321653279873,-17.0497793346138,2.82218891983736e-64,4.11998382458009e-64,134.421189019402
"Tcf15",-0.119810086619859,10.0446331094305,-17.0559177361599,2.54834334869199e-64,3.72292673293205e-64,134.03114846474
"Fcgrt",-0.201089203193465,10.4020451722771,-17.0177645181452,4.80327080424158e-64,6.99675281025722e-64,133.989719117483
"Rps20",-0.14327255494042,12.2943165679511,-16.9901222392289,7.59657641638802e-64,1.10415354889361e-63,133.825076246578
"Tgfbr3",-0.184804246637126,10.2986841371978,-17.0148462970674,5.04160177742562e-64,7.3385760952338e-64,133.810635312616
"Iglc2",-0.0969461481641218,10.0204243666081,-17.040120884777,3.3136283757448e-64,4.83388530378527e-64,133.719794785216
"Itga6",-0.122629750277532,10.0625314226661,-17.0305365157927,3.88552934812788e-64,5.66403695062373e-64,133.649487879119
"H2-D1",-0.280711899680691,11.1813090949755,-16.9718980514037,1.02731439638192e-63,1.49102234598247e-63,133.526352927284
"Gm12840",-0.130985807867175,10.1152824302654,-16.9892824215207,7.70302958532172e-64,1.11881330215276e-63,133.06858556046
